,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP	
1424975,GEOMETRIC,EQ,109.95,113.3,108.65,111.45,110.9,110.35,338874,37660054.45,11-APR-2014	
1426917,GEOMETRIC,EQ,40.8,40.95,39.75,40.3,40.1,40.7,73262,2952335.05,11-AUG-2011	
1428719,GEOMETRIC,EQ,114.0,115.75,113.15,113.7,113.45,113.7,637926,72959474.4,26-SEP-2012	
1428778,GEOMETRIC,EQ,139.4,142.5,138.65,139.8,139.75,138.15,119257,16716932.45,11-AUG-2014	
1430740,GEOMETRIC,EQ,129.15,129.65,122.15,123.65,123.5,128.4,269408,33847711.45,11-AUG-2015	
1432683,GEOMETRIC,EQ,103.05,106.0,102.25,103.95,104.7,102.75,239580,24929365.9,11-DEC-2012	
1434568,GEOMETRIC,EQ,88.15,89.75,85.25,87.05,87.4,89.55,320863,28098954.25,11-DEC-2013	
1436388,GEOMETRIC,EQ,133.2,135.0,131.0,131.6,131.75,134.45,148037,19594859.95,11-DEC-2014	
1438309,GEOMETRIC,EQ,65.3,68.0,63.5,67.5,68.0,64.45,38313,2539958.8,11-FEB-2011	
1440130,GEOMETRIC,EQ,100.45,104.4,99.5,103.65,103.5,100.7,198698,20482871.25,11-FEB-2013	
1442033,GEOMETRIC,EQ,90.5,93.0,90.5,92.05,91.75,91.25,78835,7274925.1,11-FEB-2014	
1442774,GEOMETRIC,EQ,91.6,94.65,91.25,91.85,91.9,91.8,753938,70165735.1,02-AUG-2012	
1443909,GEOMETRIC,EQ,119.9,125.35,118.6,124.2,125.0,118.85,286977,34970965.0,11-FEB-2015	
1445787,GEOMETRIC,EQ,74.7,76.9,70.75,72.6,74.4,74.05,205991,15126415.4,11-JAN-2011	
1447333,GEOMETRIC,EQ,76.1,79.35,75.55,75.9,76.0,75.95,159160,12265048.6,26-SEP-2013	
1447606,GEOMETRIC,EQ,54.75,56.3,53.2,55.95,56.0,54.75,107566,5920146.3,11-JAN-2012	
1449509,GEOMETRIC,EQ,110.4,114.45,108.75,112.0,111.7,109.4,970408,108532104.15,11-JAN-2013	
1451444,GEOMETRIC,EQ,54.0,54.0,52.5,52.7,52.8,53.65,21106,1120943.75,11-JUL-2011	
1453287,GEOMETRIC,EQ,78.0,78.8,76.5,77.55,77.65,76.9,259054,20087746.6,11-JUL-2012	
1455137,GEOMETRIC,EQ,101.5,103.3,101.0,101.1,101.25,100.6,82233,8395406.15,11-JUL-2013	
1456913,GEOMETRIC,EQ,145.25,148.0,135.4,136.95,137.4,143.35,326116,46378676.45,11-JUL-2014	
1458860,GEOMETRIC,EQ,70.85,72.65,68.3,69.5,69.0,70.0,133463,9522083.15,11-JUN-2012	
1460706,GEOMETRIC,EQ,105.25,108.2,101.8,103.45,103.85,105.8,108429,11366481.3,11-JUN-2013	
1460996,GEOMETRIC,EQ,63.0,70.5,61.65,70.3,69.85,64.1,433887,29761009.45,02-AUG-2013	
1462508,GEOMETRIC,EQ,147.0,152.7,141.0,141.95,141.85,145.75,677810,100071416.3,11-JUN-2014	
1464487,GEOMETRIC,EQ,114.7,115.4,109.0,109.55,109.6,113.2,341773,38261578.5,11-JUN-2015	
1464931,GEOMETRIC,EQ,143.0,148.35,135.9,144.15,143.35,145.1,1198595,170705585.85,26-SEP-2014	
1466367,GEOMETRIC,EQ,62.0,62.8,59.3,61.5,61.75,62.1,52404,3234035.55,11-MAR-2011	
1468197,GEOMETRIC,EQ,109.35,109.4,105.1,105.7,105.15,108.55,70367,7478029.45,11-MAR-2013	
1470109,GEOMETRIC,EQ,113.2,119.65,109.55,115.45,114.95,113.6,666904,77267382.7,11-MAR-2014	
1472059,GEOMETRIC,EQ,166.8,184.4,166.8,179.25,180.1,166.3,4065938,728542282.55,11-MAR-2015	
1473954,GEOMETRIC,EQ,61.7,61.9,60.55,61.05,61.0,61.1,29923,1835099.05,11-MAY-2011	
1475774,GEOMETRIC,EQ,63.15,63.9,61.5,62.05,62.6,63.5,43741,2739890.45,11-MAY-2012	
1477510,GEOMETRIC,EQ,49.8,50.1,49.05,49.9,50.0,48.9,55376,2765041.05,01-AUG-2011	
1477665,GEOMETRIC,EQ,128.75,146.7,128.0,141.75,141.5,126.7,2471907,344257281.25,11-MAY-2015	
1478425,GEOMETRIC,EQ,72.95,73.9,70.55,71.3,70.9,72.35,111831,8078141.95,02-DEC-2010	
1479572,GEOMETRIC,EQ,80.0,85.4,80.0,80.85,80.9,79.35,1527414,126555915.65,11-NOV-2010	
1481380,GEOMETRIC,EQ,45.9,45.9,43.3,44.0,44.1,45.55,20267,900594.1,11-NOV-2011	
1483200,GEOMETRIC,EQ,86.85,89.7,85.35,86.65,87.15,85.8,256085,22568786.25,11-NOV-2013	
1484523,GEOMETRIC,EQ,66.7,67.5,65.1,65.3,65.7,66.5,84687,5595428.05,27-APR-2011	
1485008,GEOMETRIC,EQ,132.15,137.5,132.15,135.3,135.3,132.8,327264,44378969.45,11-NOV-2014	
1486958,GEOMETRIC,EQ,68.0,68.9,67.8,68.15,68.4,67.7,36828,2518428.4,11-OCT-2010	
1488757,GEOMETRIC,EQ,44.9,45.45,44.1,44.3,44.1,44.0,6304,282001.35,11-OCT-2011	
1490615,GEOMETRIC,EQ,118.0,119.7,115.5,116.05,115.9,117.3,420013,49261363.9,11-OCT-2012	
1492492,GEOMETRIC,EQ,75.5,78.8,75.5,77.4,77.25,75.3,362057,28148498.9,11-OCT-2013	
1494291,GEOMETRIC,EQ,114.35,115.8,112.55,114.05,113.8,114.35,720794,82439197.4,11-SEP-2012	
1496161,GEOMETRIC,EQ,76.7,85.9,76.7,79.75,80.05,76.7,315889,25761416.65,11-SEP-2013	
1496403,GEOMETRIC,EQ,46.3,48.65,45.8,48.15,47.9,47.2,381092,18313696.5,02-DEC-2011	
1497952,GEOMETRIC,EQ,146.0,152.45,145.2,150.45,151.7,144.95,1082214,161195232.85,11-SEP-2014	
1499937,GEOMETRIC,EQ,69.0,77.9,69.0,77.35,77.4,69.15,1531197,115221503.7,12-APR-2012	
1501771,GEOMETRIC,EQ,101.0,101.1,98.0,99.6,99.4,103.55,68598,6847892.65,12-APR-2013	
1502869,GEOMETRIC,EQ,70.9,71.15,68.2,69.4,69.0,70.8,41994,2922338.05,27-APR-2012	
1503581,GEOMETRIC,EQ,41.4,47.7,40.35,41.05,41.5,40.3,57708,2396883.85,12-AUG-2011	
1505381,GEOMETRIC,EQ,74.3,78.4,73.2,77.2,77.65,75.85,149542,11506515.4,12-AUG-2013	
1507138,GEOMETRIC,EQ,140.0,141.8,139.0,140.85,141.5,139.8,109267,15343587.35,12-AUG-2014	
1509099,GEOMETRIC,EQ,123.55,128.0,122.65,124.1,124.75,123.65,414400,51952960.35,12-AUG-2015	
1511038,GEOMETRIC,EQ,54.8,63.45,52.7,53.5,52.95,52.9,1329097,74960968.25,12-DEC-2011	
1512911,GEOMETRIC,EQ,104.85,106.0,103.5,104.0,104.0,103.95,163657,17180556.0,12-DEC-2012	
1514737,GEOMETRIC,EQ,85.7,87.7,85.1,86.35,86.35,85.45,134172,11627962.45,02-DEC-2013	
1514794,GEOMETRIC,EQ,85.55,87.05,85.0,85.6,85.65,87.05,146779,12603834.25,12-DEC-2013	
1516608,GEOMETRIC,EQ,132.65,136.0,130.3,131.15,131.35,131.6,320506,42630332.85,12-DEC-2014	
1518559,GEOMETRIC,EQ,104.15,104.35,100.0,102.45,103.8,103.65,81705,8322743.25,12-FEB-2013	
1520451,GEOMETRIC,EQ,91.15,92.8,91.0,91.3,91.5,92.05,50725,4653209.9,12-FEB-2014	
1521849,GEOMETRIC,EQ,153.8,154.4,142.0,143.05,142.4,153.5,562272,82362304.35,27-APR-2015	
1522327,GEOMETRIC,EQ,126.5,126.5,122.0,123.55,124.0,124.2,225446,27865485.85,12-FEB-2015	
1524202,GEOMETRIC,EQ,74.0,76.1,72.0,75.2,75.9,72.6,152295,11291507.0,12-JAN-2011	
1526018,GEOMETRIC,EQ,57.8,62.9,54.6,55.2,54.85,55.95,147884,8407061.2,12-JAN-2012	
1527131,GEOMETRIC,EQ,67.4,70.4,66.15,66.5,66.8,65.4,703929,47688286.9,26-APR-2011	
1527913,GEOMETRIC,EQ,128.3,131.4,127.5,129.2,129.4,128.5,173481,22453211.4,12-JAN-2015	
1529878,GEOMETRIC,EQ,52.5,52.6,51.1,51.45,51.5,52.7,55038,2840936.85,12-JUL-2011	
1531725,GEOMETRIC,EQ,76.05,76.75,73.9,74.2,74.3,77.55,113532,8504729.05,12-JUL-2012	
1533095,GEOMETRIC,EQ,130.6,134.85,130.6,133.95,134.2,130.25,414419,55236239.8,02-DEC-2014	
1533555,GEOMETRIC,EQ,102.9,103.9,101.6,102.0,102.0,101.1,39197,4024945.3,12-JUL-2013	
1535313,GEOMETRIC,EQ,69.2,71.4,68.75,69.85,70.0,69.5,41173,2878789.65,12-JUN-2012	
1537149,GEOMETRIC,EQ,102.0,104.5,99.25,101.95,101.8,103.45,109028,11088439.55,12-JUN-2013	
1538977,GEOMETRIC,EQ,142.8,145.6,140.2,141.5,142.25,141.95,234504,33410110.05,12-JUN-2014	
1540869,GEOMETRIC,EQ,69.7,69.85,67.1,67.8,67.4,69.1,78532,5407260.1,27-AUG-2010	
1540951,GEOMETRIC,EQ,109.0,110.35,103.9,105.15,105.5,109.55,385850,41066852.9,12-JUN-2015	
1542854,GEOMETRIC,EQ,73.95,74.2,71.7,71.95,71.85,71.65,66343,4834154.65,12-MAR-2012	
1544756,GEOMETRIC,EQ,107.15,107.15,102.7,104.05,104.0,105.7,71411,7448109.8,12-MAR-2013	
1546666,GEOMETRIC,EQ,114.3,117.2,112.1,113.3,113.5,115.45,237267,27263151.45,12-MAR-2014	
1548609,GEOMETRIC,EQ,180.8,183.1,175.0,176.15,175.0,179.25,890210,159217745.15,12-MAR-2015	
1550513,GEOMETRIC,EQ,60.4,61.65,60.3,60.55,60.7,61.05,20763,1265356.85,12-MAY-2011	
1552329,GEOMETRIC,EQ,115.8,118.0,113.3,115.05,113.5,116.0,263037,30413383.2,12-MAY-2014	
1552567,GEOMETRIC,EQ,70.25,70.5,68.7,69.25,69.15,69.25,84092,5852092.95,02-FEB-2011	
1554298,GEOMETRIC,EQ,140.9,147.15,136.6,137.5,137.45,141.75,1345332,190588771.6,12-MAY-2015	
1556202,GEOMETRIC,EQ,81.45,82.2,75.75,76.75,77.15,80.85,358259,28199585.15,12-NOV-2010	
1558010,GEOMETRIC,EQ,103.0,103.9,101.9,102.85,103.0,101.85,133815,13772466.75,12-NOV-2012	
1558603,GEOMETRIC,EQ,106.0,107.45,103.25,104.4,104.85,104.0,430788,45488699.5,27-AUG-2012	
1559877,GEOMETRIC,EQ,87.15,88.0,82.75,83.65,83.8,86.65,157577,13532373.0,12-NOV-2013	
1561686,GEOMETRIC,EQ,136.0,136.65,133.1,133.45,134.1,135.3,159951,21500483.45,12-NOV-2014	
1563633,GEOMETRIC,EQ,68.45,68.5,67.15,67.5,67.3,68.15,20628,1395546.15,12-OCT-2010	
1565434,GEOMETRIC,EQ,43.4,45.3,43.4,44.95,45.0,44.3,20893,939548.8,12-OCT-2011	
1567287,GEOMETRIC,EQ,116.2,118.9,115.15,115.65,115.2,116.05,526125,61440073.7,12-OCT-2012	
1569219,GEOMETRIC,EQ,40.8,41.4,39.35,40.75,41.15,41.4,54597,2213088.95,12-SEP-2011	
1570899,GEOMETRIC,EQ,62.95,63.5,61.3,62.9,63.25,61.65,171164,10662632.35,02-FEB-2012	
1571089,GEOMETRIC,EQ,114.65,115.4,109.3,111.8,112.55,114.05,527144,59235773.25,12-SEP-2012	
1572972,GEOMETRIC,EQ,79.65,82.8,78.1,78.85,78.5,79.75,104043,8367061.4,12-SEP-2013	
1574774,GEOMETRIC,EQ,152.0,156.05,149.6,150.5,149.8,150.45,868552,133334175.2,12-SEP-2014	
1576750,GEOMETRIC,EQ,65.7,66.7,65.55,66.0,65.7,65.8,72787,4814872.1,13-APR-2011	
1576913,GEOMETRIC,EQ,73.0,79.25,73.0,73.05,73.0,73.7,164667,12357438.25,27-AUG-2013	
1578583,GEOMETRIC,EQ,77.7,80.9,71.55,75.6,76.5,77.35,1118137,88070719.65,13-APR-2012	
1580490,GEOMETRIC,EQ,193.2,197.95,188.3,191.75,191.75,193.1,843732,163379505.2,13-APR-2015	
1582444,GEOMETRIC,EQ,104.5,104.6,100.0,100.9,100.6,104.2,608246,62172632.1,13-AUG-2012	
1584290,GEOMETRIC,EQ,78.5,79.15,76.0,76.35,76.4,77.2,74872,5824954.35,13-AUG-2013	
1586062,GEOMETRIC,EQ,140.6,143.5,122.6,131.75,130.55,140.85,445390,59045846.75,13-AUG-2014	
1588019,GEOMETRIC,EQ,125.0,127.0,119.85,120.35,120.7,124.1,252057,31062455.7,13-AUG-2015	
1589856,GEOMETRIC,EQ,123.25,124.75,121.4,121.95,121.95,123.05,345249,42284278.9,02-FEB-2015	
1589917,GEOMETRIC,EQ,68.9,70.15,66.85,68.1,68.35,67.95,182113,12425957.85,13-DEC-2010	
1591732,GEOMETRIC,EQ,53.65,54.65,48.3,49.95,50.5,53.5,265215,13549062.05,13-DEC-2011	
1593604,GEOMETRIC,EQ,104.0,104.5,100.1,101.05,101.0,104.0,111643,11423665.0,13-DEC-2012	
1594583,GEOMETRIC,EQ,142.0,142.8,139.5,140.8,141.5,141.1,153636,21632361.85,27-AUG-2014	
1595475,GEOMETRIC,EQ,85.0,86.15,84.0,84.5,84.5,85.6,104386,8866788.7,13-DEC-2013	
1597291,GEOMETRIC,EQ,67.6,72.3,66.55,71.7,72.05,67.35,434982,30535088.8,13-FEB-2012	
1599177,GEOMETRIC,EQ,103.15,103.3,94.3,98.1,98.4,102.45,163937,16164169.65,13-FEB-2013	
1601059,GEOMETRIC,EQ,90.5,91.8,89.3,89.9,89.95,91.3,71796,6506895.6,13-FEB-2014	
1602925,GEOMETRIC,EQ,124.45,126.7,123.5,125.9,126.45,123.55,237314,29726497.35,13-FEB-2015	
1604822,GEOMETRIC,EQ,73.9,76.9,73.45,74.25,74.4,75.2,102474,7698095.6,13-JAN-2011	
1606655,GEOMETRIC,EQ,53.8,64.7,53.8,60.9,61.05,55.2,1115385,68763635.75,13-JAN-2012	
1608534,GEOMETRIC,EQ,99.0,102.2,99.0,100.0,100.0,98.85,188380,18929419.55,13-JAN-2014	
1609178,GEOMETRIC,EQ,46.1,46.95,45.6,46.25,46.55,46.2,22205,1024090.45,02-JAN-2012	
1610445,GEOMETRIC,EQ,128.95,133.5,128.95,130.8,130.95,129.2,246303,32387464.35,13-JAN-2015	
1612402,GEOMETRIC,EQ,52.45,52.45,51.4,51.95,52.15,51.45,13008,673667.6,13-JUL-2011	
1614249,GEOMETRIC,EQ,69.55,72.25,69.55,71.05,71.25,70.5,49287,3508176.95,27-DEC-2010	
1614259,GEOMETRIC,EQ,74.0,75.5,73.1,73.35,73.75,74.2,100762,7491594.45,13-JUL-2012	
1616174,GEOMETRIC,EQ,112.0,113.8,111.1,113.0,113.15,110.95,285378,32176338.5,13-JUL-2015	
1618083,GEOMETRIC,EQ,59.8,60.0,58.2,58.35,58.5,58.8,20161,1182199.45,13-JUN-2011	
1619917,GEOMETRIC,EQ,69.95,70.5,68.5,68.75,68.9,69.85,47859,3332613.65,13-JUN-2012	
1621762,GEOMETRIC,EQ,101.0,102.55,99.25,101.05,101.9,101.95,63117,6371144.05,13-JUN-2013	
1623579,GEOMETRIC,EQ,140.15,142.7,132.4,134.55,135.0,141.5,292254,40313960.45,13-JUN-2014	
1625579,GEOMETRIC,EQ,72.1,73.85,70.75,71.4,71.4,71.95,89180,6440059.8,13-MAR-2012	
1627477,GEOMETRIC,EQ,103.65,105.0,103.2,104.45,104.7,104.05,80926,8423883.7,13-MAR-2013	
1627978,GEOMETRIC,EQ,101.35,102.6,100.25,100.6,100.6,100.65,197664,20080468.45,02-JAN-2013	
1629400,GEOMETRIC,EQ,112.5,115.7,111.1,112.05,112.45,113.3,239740,27198355.25,13-MAR-2014	
1631345,GEOMETRIC,EQ,177.35,182.8,166.55,167.55,168.0,176.15,1306985,228019385.25,13-MAR-2015	
1632399,GEOMETRIC,EQ,47.2,47.9,45.9,46.25,46.0,47.35,33128,1542000.35,27-DEC-2011	
1633259,GEOMETRIC,EQ,60.95,61.3,59.4,60.25,60.2,60.55,23372,1414004.95,13-MAY-2011	
1635045,GEOMETRIC,EQ,104.75,105.7,102.2,102.55,102.55,105.6,73449,7607457.2,13-MAY-2013	
1636868,GEOMETRIC,EQ,113.5,117.0,113.2,113.7,113.9,115.05,153090,17645769.65,13-MAY-2014	
1638847,GEOMETRIC,EQ,138.1,142.6,136.2,141.5,141.65,137.5,616679,86451059.7,13-MAY-2015	
1640744,GEOMETRIC,EQ,103.65,104.2,103.0,103.55,103.85,102.85,58121,6022304.55,13-NOV-2012	
1642563,GEOMETRIC,EQ,82.5,85.5,82.0,82.65,82.65,83.65,111511,9327845.45,13-NOV-2013	
1644347,GEOMETRIC,EQ,133.45,134.7,130.1,131.0,131.5,133.45,226243,29847352.45,13-NOV-2014	
1646287,GEOMETRIC,EQ,67.95,68.5,66.35,66.45,66.5,67.5,156047,10417258.35,13-OCT-2010	
1647030,GEOMETRIC,EQ,104.65,105.35,97.05,98.8,98.1,103.9,295430,30167748.45,02-JAN-2014	
1648094,GEOMETRIC,EQ,45.15,45.95,44.5,44.65,44.5,44.95,12217,551333.8,13-OCT-2011	
1649955,GEOMETRIC,EQ,136.5,137.4,135.15,136.3,136.45,136.55,249549,33991878.15,13-OCT-2014	
1651091,GEOMETRIC,EQ,99.4,102.4,99.4,100.4,100.7,99.55,180667,18312991.8,27-DEC-2012	
1651882,GEOMETRIC,EQ,74.8,76.35,71.05,72.7,72.9,68.95,406041,29323060.0,13-SEP-2010	
1653674,GEOMETRIC,EQ,40.45,41.1,39.9,40.1,40.4,40.75,54699,2218821.9,13-SEP-2011	
1655535,GEOMETRIC,EQ,113.8,113.8,110.5,113.0,113.1,111.8,310907,34864882.8,13-SEP-2012	
1657406,GEOMETRIC,EQ,79.5,80.25,78.2,78.95,79.25,78.85,29578,2347760.2,13-SEP-2013	
1659200,GEOMETRIC,EQ,101.4,107.3,101.0,105.95,105.65,100.9,1502291,158354571.95,14-AUG-2012	
1661066,GEOMETRIC,EQ,77.3,77.35,75.1,75.95,76.0,76.35,39664,3030445.65,14-AUG-2013	
1662849,GEOMETRIC,EQ,131.2,135.0,131.2,133.6,133.8,131.75,115548,15444698.8,14-AUG-2014	
1663042,GEOMETRIC,EQ,94.4,94.65,90.4,91.8,91.95,94.2,887542,82336516.15,01-AUG-2012	
1664813,GEOMETRIC,EQ,121.6,125.3,120.75,124.1,123.9,120.35,266313,32823197.8,14-AUG-2015	
1665512,GEOMETRIC,EQ,128.7,134.9,128.7,132.1,132.3,128.1,368948,48964336.05,02-JAN-2015	
1666725,GEOMETRIC,EQ,70.0,70.4,68.15,68.95,69.65,68.1,49716,3432690.4,14-DEC-2010	
1668532,GEOMETRIC,EQ,50.0,51.55,48.35,48.95,48.5,49.95,138022,6877610.2,14-DEC-2011	
1669935,GEOMETRIC,EQ,98.0,106.3,97.8,104.75,105.05,97.2,1505940,154694591.75,27-DEC-2013	
1670420,GEOMETRIC,EQ,101.95,102.75,99.3,101.45,101.3,101.05,218963,22191847.1,14-DEC-2012	
1672333,GEOMETRIC,EQ,68.8,71.5,68.6,70.4,70.3,67.5,77931,5460702.75,14-FEB-2011	
1674158,GEOMETRIC,EQ,72.5,74.4,70.1,71.35,71.75,71.7,385450,27993871.85,14-FEB-2012	
1676069,GEOMETRIC,EQ,99.1,101.0,96.0,97.7,96.7,98.1,145995,14406994.9,14-FEB-2013	
1677969,GEOMETRIC,EQ,89.3,91.5,89.3,90.35,90.0,89.9,48124,4350172.6,14-FEB-2014	
1679814,GEOMETRIC,EQ,75.05,78.3,73.4,75.4,76.0,74.25,261481,20024529.15,14-JAN-2011	
1681638,GEOMETRIC,EQ,113.45,115.5,112.7,114.25,114.7,112.0,886568,101166481.55,14-JAN-2013	
1683531,GEOMETRIC,EQ,100.5,100.85,98.6,98.75,98.75,100.0,116555,11597477.0,14-JAN-2014	
1685054,GEOMETRIC,EQ,73.75,76.0,72.8,73.2,73.55,73.7,173014,12894986.55,02-JUL-2012	
1685422,GEOMETRIC,EQ,130.55,132.4,128.4,129.5,129.5,130.8,141446,18364119.6,14-JAN-2015	
1687372,GEOMETRIC,EQ,51.25,52.75,51.25,52.3,52.25,51.95,36091,1887908.65,14-JUL-2011	
1688501,GEOMETRIC,EQ,65.2,65.75,60.05,60.85,62.0,65.15,104838,6500604.6,27-FEB-2012	
1689210,GEOMETRIC,EQ,136.95,142.5,136.95,138.3,139.3,136.95,158648,22137754.4,14-JUL-2014	
1691157,GEOMETRIC,EQ,113.0,118.25,113.0,116.4,116.15,113.0,711733,82851017.4,14-JUL-2015	
1693074,GEOMETRIC,EQ,58.9,58.95,58.1,58.2,58.35,58.35,19897,1161496.35,14-JUN-2011	
1694907,GEOMETRIC,EQ,69.0,69.5,67.0,67.2,67.3,68.75,34975,2388256.5,14-JUN-2012	
1696740,GEOMETRIC,EQ,101.1,103.0,101.0,101.35,101.8,101.05,31259,3182599.25,14-JUN-2013	
1698555,GEOMETRIC,EQ,61.5,62.5,61.5,62.05,62.25,61.5,23958,1484305.75,14-MAR-2011	
1700398,GEOMETRIC,EQ,72.0,74.1,70.6,71.15,71.25,71.4,106348,7713927.05,14-MAR-2012	
1702314,GEOMETRIC,EQ,102.55,107.5,102.15,105.85,105.85,104.45,106796,11313731.65,14-MAR-2013	
1703670,GEOMETRIC,EQ,104.15,105.9,103.0,103.25,103.0,104.65,38675,4034906.55,02-JUL-2013	
1704225,GEOMETRIC,EQ,110.5,114.0,110.5,112.2,111.85,112.05,157927,17698998.4,14-MAR-2014	
1706167,GEOMETRIC,EQ,62.8,65.0,62.0,63.05,63.5,62.05,669440,41994813.7,14-MAY-2012	
1707505,GEOMETRIC,EQ,101.0,102.5,98.0,98.65,98.9,98.85,155124,15506101.55,27-FEB-2013	
1708023,GEOMETRIC,EQ,102.0,105.8,102.0,103.5,103.15,102.55,72238,7486541.85,14-MAY-2013	
1709239,GEOMETRIC,EQ,70.25,71.35,69.1,70.8,70.5,69.55,71742,5048215.65,26-APR-2012	
1709828,GEOMETRIC,EQ,113.9,119.0,113.85,115.55,115.0,113.7,513190,60086661.5,14-MAY-2014	
1711792,GEOMETRIC,EQ,139.1,144.0,139.1,142.4,142.95,141.5,438407,61976818.95,14-MAY-2015	
1713697,GEOMETRIC,EQ,44.0,45.0,41.85,42.2,42.0,44.0,33171,1426383.9,14-NOV-2011	
1715525,GEOMETRIC,EQ,83.95,86.0,83.75,84.3,84.2,82.65,130255,11043706.0,14-NOV-2013	
1717338,GEOMETRIC,EQ,131.1,133.3,124.25,130.85,131.3,131.0,243545,31889667.45,14-NOV-2014	
1719291,GEOMETRIC,EQ,66.9,68.4,66.25,66.45,66.45,66.45,104309,7025719.35,14-OCT-2010	
1721094,GEOMETRIC,EQ,44.25,45.1,43.8,44.35,44.95,44.65,9202,407974.85,14-OCT-2011	
1721854,GEOMETRIC,EQ,146.7,146.7,141.25,142.3,143.0,145.1,167505,24039850.0,02-JUL-2014	
1722923,GEOMETRIC,EQ,77.3,80.4,77.3,78.6,78.5,77.4,388289,30709951.55,14-OCT-2013	
1724725,GEOMETRIC,EQ,137.45,138.8,133.9,134.8,135.0,136.3,267056,36577615.9,14-OCT-2014	
1726661,GEOMETRIC,EQ,72.9,73.8,69.7,70.7,71.4,72.7,108796,7711493.25,14-SEP-2010	
1727001,GEOMETRIC,EQ,138.15,144.75,138.15,142.35,142.35,138.1,423704,60224609.9,27-FEB-2015	
1728459,GEOMETRIC,EQ,39.45,41.75,39.45,41.3,41.75,40.1,20900,856624.1,14-SEP-2011	
1730317,GEOMETRIC,EQ,115.0,116.3,112.7,113.9,112.8,113.0,405573,46342317.85,14-SEP-2012	
1732253,GEOMETRIC,EQ,66.2,66.75,64.05,64.2,64.35,66.0,57104,3702388.0,15-APR-2011	
1734023,GEOMETRIC,EQ,99.0,101.8,99.0,100.0,99.8,99.6,40664,4081264.8,15-APR-2013	
1735815,GEOMETRIC,EQ,113.9,114.7,111.35,112.7,112.2,111.45,295021,33314908.2,15-APR-2014	
1737770,GEOMETRIC,EQ,191.0,200.9,191.0,194.15,193.8,191.75,1616140,317794624.75,15-APR-2015	
1739684,GEOMETRIC,EQ,69.1,70.9,68.3,68.9,69.8,68.95,104652,7275609.6,15-DEC-2010	
1741485,GEOMETRIC,EQ,47.4,49.45,46.4,47.55,48.0,48.95,104448,4948516.55,15-DEC-2011	
1741558,GEOMETRIC,EQ,117.6,119.0,115.0,115.75,115.3,117.2,418597,48853678.55,02-JUL-2015	
1743368,GEOMETRIC,EQ,129.8,131.7,128.0,128.55,129.2,131.15,196638,25445811.85,15-DEC-2014	
1745300,GEOMETRIC,EQ,70.9,70.9,68.6,68.9,68.6,70.4,30729,2135955.7,15-FEB-2011	
1746003,GEOMETRIC,EQ,78.65,78.65,75.2,75.6,75.95,78.25,152484,11579914.15,27-JAN-2011	
1747133,GEOMETRIC,EQ,71.45,74.5,69.05,69.5,69.5,71.35,731682,52605940.95,15-FEB-2012	
1749032,GEOMETRIC,EQ,97.45,101.75,96.5,100.3,101.5,97.7,201273,19870545.8,15-FEB-2013	
1750977,GEOMETRIC,EQ,114.7,115.1,110.7,111.85,112.25,114.25,288042,32428691.5,15-JAN-2013	
1752895,GEOMETRIC,EQ,99.1,102.0,99.1,99.85,100.0,98.75,196074,19710851.55,15-JAN-2014	
1754790,GEOMETRIC,EQ,130.35,131.5,126.85,127.3,126.95,129.5,169374,21807143.45,15-JAN-2015	
1756752,GEOMETRIC,EQ,51.4,52.0,51.2,51.75,51.9,52.3,28476,1469233.95,15-JUL-2011	
1758554,GEOMETRIC,EQ,102.55,107.5,101.7,106.6,105.7,102.0,266244,28072751.2,15-JUL-2013	
1760324,GEOMETRIC,EQ,139.8,142.9,138.0,138.85,139.0,138.3,204147,28528993.55,15-JUL-2014	
1760806,GEOMETRIC,EQ,60.3,60.3,59.0,59.1,59.0,60.45,16870,1001439.35,02-JUN-2011	
1762279,GEOMETRIC,EQ,117.55,120.75,117.5,119.35,119.5,116.4,619382,73836786.05,15-JUL-2015	
1764193,GEOMETRIC,EQ,58.4,58.8,58.0,58.1,58.4,58.2,27355,1597558.5,15-JUN-2011	
1764241,GEOMETRIC,EQ,64.6,66.45,63.1,63.55,63.6,64.55,111797,7226623.2,27-JAN-2012	
1766033,GEOMETRIC,EQ,68.0,69.25,67.15,68.2,68.45,67.2,35485,2423726.8,15-JUN-2012	
1767903,GEOMETRIC,EQ,105.9,107.7,104.0,105.55,105.9,105.15,275359,29070292.3,15-JUN-2015	
1769788,GEOMETRIC,EQ,61.75,62.0,60.25,60.85,60.3,62.05,31282,1913248.95,15-MAR-2011	
1771630,GEOMETRIC,EQ,71.6,71.6,69.6,70.3,70.6,71.15,28528,2010033.4,15-MAR-2012	
1773522,GEOMETRIC,EQ,105.05,107.5,102.3,102.9,103.0,105.85,79068,8335213.25,15-MAR-2013	
1775455,GEOMETRIC,EQ,64.95,74.6,64.8,72.45,72.2,63.05,2022100,142753521.05,15-MAY-2012	
1777303,GEOMETRIC,EQ,100.0,106.65,100.0,105.45,105.0,103.5,178451,18760443.65,15-MAY-2013	
1779116,GEOMETRIC,EQ,138.15,147.9,138.15,147.0,147.0,140.0,308010,44625526.8,02-JUN-2014	
1779122,GEOMETRIC,EQ,117.5,117.5,113.35,114.2,113.7,115.55,200916,23145197.4,15-MAY-2014	
