WIPRO	EQ	489.6	498.0	486.0	493.8	496.2	492.9	1314035	6.4661728E8	06-DEC-2013	31630	INE075A01022
HCLTECH	EQ	676.7	677.3	669.3	670.05	670.1	671.1	2841944	1.9091223E9	06-FEB-2013	55336	INE860A01027
INFY	EQ	2775.25	2788.05	2755.85	2776.0	2784.55	2755.9	1137168	3.14642637E9	06-FEB-2013	45960	INE009A01021
TCS	EQ	1362.5	1375.9	1362.0	1370.55	1368.0	1360.05	1786853	2.44388352E9	06-FEB-2013	33018	INE467B01029
TECHM	EQ	968.05	991.6	968.05	979.55	980.4	966.55	367948	3.61373184E8	06-FEB-2013	17701	INE669C01028
WIPRO	EQ	408.7	409.95	402.1	405.65	406.0	407.0	832790	3.38440416E8	06-FEB-2013	18511	INE075A01022
HCLTECH	EQ	723.0	749.5	721.0	747.65	746.5	726.8	845536	6.2548992E8	06-JUN-2013	41796	INE860A01027
INFY	EQ	2450.0	2454.65	2415.9	2429.65	2418.1	2461.25	938654	2.28498022E9	06-JUN-2013	66292	INE009A01021
TCS	EQ	1453.7	1478.5	1452.05	1470.75	1472.0	1467.8	1270226	1.86641562E9	06-JUN-2013	61001	INE467B01029
TECHM	EQ	911.0	942.9	909.1	925.0	926.0	917.6	551277	5.1251264E8	06-JUN-2013	27726	INE669C01028
WIPRO	EQ	324.0	331.25	323.1	330.0	330.2	325.0	1359786	4.48014816E8	06-JUN-2013	25557	INE075A01022
HCLTECH	EQ	748.0	757.95	746.6	756.3	757.95	745.65	1046494	7.8885184E8	06-MAR-2013	41167	INE860A01027
INFY	EQ	2947.0	2976.7	2926.25	2970.1	2972.0	2921.3	1525685	4.5220997E9	06-MAR-2013	58043	INE009A01021
TCS	EQ	1536.15	1565.5	1536.15	1561.2	1565.5	1540.15	1149755	1.78361613E9	06-MAR-2013	46422	INE467B01029
TECHM	EQ	1073.8	1096.8	1073.8	1079.6	1080.35	1067.7	581739	6.3200634E8	06-MAR-2013	41011	INE669C01028
WIPRO	EQ	433.5	446.0	433.45	441.9	442.95	433.05	1993558	8.8058419E8	06-MAR-2013	29563	INE075A01022
HCLTECH	EQ	753.0	769.0	748.0	750.0	749.9	750.45	1711754	1.28914189E9	06-MAY-2013	135747	INE860A01027
INFY	EQ	2315.0	2345.0	2315.0	2341.1	2341.0	2307.95	750013	1.75303347E9	06-MAY-2013	43539	INE009A01021
TCS	EQ	1420.0	1472.4	1420.0	1467.2	1465.05	1418.5	1863559	2.71012634E9	06-MAY-2013	69362	INE467B01029
TECHM	EQ	989.9	1012.8	986.65	1001.65	1000.5	986.65	519786	5.20087776E8	06-MAY-2013	16439	INE669C01028
WIPRO	EQ	356.9	361.45	353.7	357.35	357.0	355.25	1148196	4.11347936E8	06-MAY-2013	25198	INE075A01022
HCLTECH	EQ	1101.0	1111.7	1078.9	1083.05	1085.05	1101.0	1019628	1.11484378E9	06-NOV-2013	69741	INE860A01027
INFY	EQ	3275.3	3312.2	3275.3	3306.15	3306.9	3265.85	463083	1.52860275E9	06-NOV-2013	20832	INE009A01021
TCS	EQ	2063.0	2103.55	2059.05	2091.1	2093.1	2042.0	833875	1.73875904E9	06-NOV-2013	54534	INE467B01029
TECHM	EQ	1525.0	1579.45	1525.0	1573.2	1574.0	1519.1	1463042	2.28523136E9	06-NOV-2013	39633	INE669C01028
WIPRO	EQ	483.0	487.85	479.4	482.4	482.0	480.1	1766349	8.5572678E8	06-NOV-2013	25736	INE075A01022
HCLTECH	EQ	1016.0	1041.35	1003.1	1016.95	1013.45	1019.9	1370347	1.39983757E9	06-SEP-2013	71258	INE860A01027
INFY	EQ	3005.9	3071.9	3005.9	3029.05	3021.0	3004.8	1683241	5.1199908E9	06-SEP-2013	73737	INE009A01021
TCS	EQ	2009.0	2025.0	1975.0	1988.8	1980.0	1990.75	1379798	2.7568855E9	06-SEP-2013	74017	INE467B01029
TECHM	EQ	1378.0	1404.1	1353.0	1360.3	1358.35	1382.4	747785	1.02568634E9	06-SEP-2013	38314	INE669C01028
WIPRO	EQ	468.15	483.9	464.9	468.5	468.35	468.9	4330716	2.06150707E9	06-SEP-2013	55016	INE075A01022
HCLTECH	EQ	952.0	956.0	898.85	906.6	900.3	944.45	1415259	1.3226505E9	07-AUG-2013	67025	INE860A01027
INFY	EQ	2975.0	3002.8	2951.25	2963.35	2970.85	2987.35	812951	2.41651635E9	07-AUG-2013	56887	INE009A01021
TCS	EQ	1874.0	1890.9	1813.45	1822.7	1818.95	1870.1	1347490	2.49388314E9	07-AUG-2013	77350	INE467B01029
TECHM	EQ	1234.0	1259.95	1210.3	1229.4	1224.0	1233.4	1100030	1.36752858E9	07-AUG-2013	44037	INE669C01028
WIPRO	EQ	450.0	462.7	445.75	451.05	448.95	451.3	3278073	1.49424499E9	07-AUG-2013	65056	INE075A01022
HCLTECH	EQ	668.45	671.9	665.6	668.75	669.45	670.05	1033819	6.9209235E8	07-FEB-2013	25970	INE860A01027
INFY	EQ	2786.0	2799.0	2780.05	2789.5	2785.0	2776.0	1338059	3.73242547E9	07-FEB-2013	57743	INE009A01021
TCS	EQ	1361.0	1390.0	1361.0	1387.15	1386.0	1370.55	1306391	1.80301286E9	07-FEB-2013	51837	INE467B01029
TECHM	EQ	980.15	1004.85	975.0	989.9	989.85	979.55	728181	7.2403322E8	07-FEB-2013	28219	INE669C01028
WIPRO	EQ	403.0	407.6	401.0	405.7	405.95	405.65	478637	1.93975056E8	07-FEB-2013	13459	INE075A01022
HCLTECH	EQ	639.0	639.0	626.1	627.9	627.0	634.05	301488	1.90273792E8	07-JAN-2013	12091	INE860A01027
INFY	EQ	2351.1	2379.9	2335.55	2374.8	2373.3	2349.55	1095203	2.59324262E9	07-JAN-2013	52530	INE009A01021
TCS	EQ	1300.0	1304.0	1290.25	1294.85	1295.0	1299.2	910376	1.17996096E9	07-JAN-2013	51121	INE467B01029
WIPRO	EQ	403.75	408.5	403.05	404.95	403.6	403.65	1249633	5.07831776E8	07-JAN-2013	23283	INE075A01022
HCLTECH	EQ	741.0	753.9	741.0	744.2	743.1	747.65	928340	6.9500499E8	07-JUN-2013	26464	INE860A01027
INFY	EQ	2425.0	2472.9	2420.0	2446.8	2450.5	2429.65	827271	2.02695603E9	07-JUN-2013	56804	INE009A01021
TCS	EQ	1470.1	1539.0	1468.0	1518.95	1522.6	1470.75	1775422	2.68875162E9	07-JUN-2013	94737	INE467B01029
TECHM	EQ	930.5	951.45	929.0	936.95	935.0	925.0	421210	3.95923872E8	07-JUN-2013	23887	INE669C01028
WIPRO	EQ	328.0	339.0	328.0	334.9	334.05	330.0	817159	2.73906336E8	07-JUN-2013	15180	INE075A01022
HCLTECH	EQ	755.55	773.95	755.55	771.4	773.15	756.3	1972313	1.51466022E9	07-MAR-2013	94176	INE860A01027
INFY	EQ	2981.25	3009.8	2980.0	3004.35	3006.0	2970.1	1714420	5.1418941E9	07-MAR-2013	113033	INE009A01021
TCS	EQ	1561.0	1597.6	1559.35	1589.9	1589.7	1561.2	1954351	3.09437261E9	07-MAR-2013	108998	INE467B01029
TECHM	EQ	1080.0	1112.65	1075.1	1096.25	1096.9	1079.6	902105	9.9370163E8	07-MAR-2013	53220	INE669C01028
WIPRO	EQ	443.1	452.8	443.1	449.35	449.5	441.9	2740228	1.23207232E9	07-MAR-2013	50692	INE075A01022
HCLTECH	EQ	755.0	760.0	743.4	753.5	751.75	750.0	1776141	1.33605338E9	07-MAY-2013	65181	INE860A01027
INFY	EQ	2350.0	2355.0	2324.75	2348.8	2347.15	2341.1	872888	2.04652749E9	07-MAY-2013	49339	INE009A01021
TCS	EQ	1467.1	1478.85	1457.4	1471.6	1469.3	1467.2	1130090	1.65935194E9	07-MAY-2013	56771	INE467B01029
WIPRO	EQ	358.0	360.0	349.05	350.8	351.0	357.35	2339804	8.229088E8	07-MAY-2013	30159	INE075A01022
HCLTECH	EQ	1093.9	1123.4	1090.4	1103.1	1105.0	1083.05	993212	1.09881907E9	07-NOV-2013	43843	INE860A01027
INFY	EQ	3321.65	3399.95	3313.6	3357.6	3348.95	3306.15	899089	3.02549581E9	07-NOV-2013	56518	INE009A01021
TCS	EQ	2100.0	2148.15	2080.3	2121.95	2116.0	2091.1	978474	2.07889434E9	07-NOV-2013	56720	INE467B01029
TECHM	EQ	1575.0	1606.5	1545.0	1580.45	1590.0	1573.2	2186193	3.46016179E9	07-NOV-2013	63652	INE669C01028
WIPRO	EQ	485.0	489.0	478.0	481.95	482.05	482.4	2492057	1.20920947E9	07-NOV-2013	46275	INE075A01022
HCLTECH	EQ	1100.3	1129.55	1100.0	1119.35	1118.0	1096.8	1473926	1.65073472E9	07-OCT-2013	50298	INE860A01027
INFY	EQ	3015.0	3039.75	3006.4	3021.85	3032.55	3016.4	1224418	3.69712614E9	07-OCT-2013	49198	INE009A01021
TCS	EQ	2035.0	2097.7	2025.3	2089.75	2095.75	2033.6	996939	2.05740096E9	07-OCT-2013	45082	INE467B01029
TECHM	EQ	1404.9	1448.6	1402.35	1443.25	1447.55	1400.7	1339603	1.92047398E9	07-OCT-2013	45784	INE669C01028
WIPRO	EQ	484.5	486.5	481.0	482.0	482.0	482.95	1047217	5.057672E8	07-OCT-2013	19138	INE075A01022
HCLTECH	EQ	756.95	767.0	741.1	745.35	749.0	756.95	752715	5.6388531E8	08-APR-2013	41503	INE860A01027
INFY	EQ	2850.0	2873.65	2827.25	2831.9	2833.2	2865.85	464545	1.3207552E9	08-APR-2013	53260	INE009A01021
TCS	EQ	1498.9	1498.9	1475.0	1480.75	1481.05	1498.35	448208	6.6405952E8	08-APR-2013	28530	INE467B01029
TECHM	EQ	965.8	991.4	963.5	983.95	985.0	961.85	446856	4.38752224E8	08-APR-2013	26112	INE669C01028
WIPRO	EQ	451.5	456.0	429.55	448.8	450.8	454.6	6135656	2.72673126E9	08-APR-2013	61789	INE075A01022
HCLTECH	EQ	898.0	910.35	883.5	905.9	905.7	906.6	1326896	1.1936759E9	08-AUG-2013	56254	INE860A01027
INFY	EQ	2940.0	2978.0	2940.0	2964.55	2956.9	2963.35	720671	2.13448474E9	08-AUG-2013	43195	INE009A01021
TCS	EQ	1805.1	1856.15	1783.7	1845.4	1846.0	1822.7	1079314	1.97473242E9	08-AUG-2013	58154	INE467B01029
TECHM	EQ	1229.0	1255.0	1219.8	1244.65	1253.0	1229.4	1157416	1.42934515E9	08-AUG-2013	33997	INE669C01028
WIPRO	EQ	448.0	450.0	432.9	447.15	447.9	451.05	2014836	8.8842259E8	08-AUG-2013	42710	INE075A01022
HCLTECH	EQ	670.0	676.25	666.3	670.2	671.1	668.75	1552182	1.04199693E9	08-FEB-2013	57857	INE860A01027
INFY	EQ	2783.15	2816.7	2772.25	2789.45	2786.0	2789.5	685337	1.91596134E9	08-FEB-2013	41772	INE009A01021
TCS	EQ	1386.0	1437.0	1385.1	1422.6	1418.1	1387.15	3486809	4.9503677E9	08-FEB-2013	80670	INE467B01029
TECHM	EQ	995.0	1019.5	961.6	1001.95	1002.0	989.9	709380	7.131671E8	08-FEB-2013	34661	INE669C01028
WIPRO	EQ	408.0	415.5	403.25	412.4	411.5	405.7	1064708	4.3737152E8	08-FEB-2013	29751	INE075A01022
HCLTECH	EQ	626.95	635.55	624.7	634.7	635.0	627.9	645233	4.08232064E8	08-JAN-2013	19935	INE860A01027
INFY	EQ	2365.0	2367.95	2323.5	2344.0	2344.9	2374.8	1608428	3.76393395E9	08-JAN-2013	78336	INE009A01021
TCS	EQ	1295.0	1304.3	1294.3	1300.25	1300.5	1294.85	1170935	1.52202099E9	08-JAN-2013	70267	INE467B01029
WIPRO	EQ	402.9	404.75	395.6	398.15	397.5	404.95	1094727	4.38187392E8	08-JAN-2013	27035	INE075A01022
HCLTECH	EQ	802.7	821.6	799.05	818.8	820.05	795.65	1147819	9.3317024E8	08-JUL-2013	43408	INE860A01027
INFY	EQ	2485.0	2494.0	2460.5	2468.15	2475.15	2456.2	676896	1.67338035E9	08-JUL-2013	43424	INE009A01021
TCS	EQ	1528.0	1535.0	1500.0	1506.65	1507.0	1530.2	829398	1.25853018E9	08-JUL-2013	44702	INE467B01029
TECHM	EQ	1032.0	1050.75	1016.0	1045.7	1045.35	1038.65	361379	3.76771104E8	08-JUL-2013	20015	INE669C01028
WIPRO	EQ	346.25	357.7	346.25	355.5	356.0	350.95	1587016	5.6396506E8	08-JUL-2013	40174	INE075A01022
HCLTECH	EQ	773.05	782.95	767.6	773.15	773.95	771.4	3180972	2.45974477E9	08-MAR-2013	57128	INE860A01027
INFY	EQ	2988.0	2989.0	2957.25	2970.25	2970.5	3004.35	770362	2.28862234E9	08-MAR-2013	39215	INE009A01021
TCS	EQ	1590.0	1595.65	1574.9	1583.15	1582.35	1589.9	2170751	3.43582771E9	08-MAR-2013	106027	INE467B01029
TECHM	EQ	1099.9	1123.1	1099.9	1110.4	1111.0	1096.25	675752	7.5311501E8	08-MAR-2013	50161	INE669C01028
WIPRO	EQ	448.9	456.0	444.3	445.35	444.5	449.35	2576694	1.15686784E9	08-MAR-2013	56760	INE075A01022
HCLTECH	EQ	755.0	759.4	749.25	751.6	750.9	753.5	1130219	8.5127898E8	08-MAY-2013	46629	INE860A01027
INFY	EQ	2365.0	2380.0	2338.05	2350.65	2355.1	2348.8	909794	2.14027878E9	08-MAY-2013	44523	INE009A01021
OFSS	EQ	2691.0	2691.0	2533.65	2602.15	2600.0	2712.0	406680	1.04891891E9	08-MAY-2013	14270	INE881D01027
TCS	EQ	1472.0	1487.8	1470.0	1480.1	1479.8	1471.6	884065	1.30904563E9	08-MAY-2013	42493	INE467B01029
TECHM	EQ	1008.0	1014.75	978.0	983.8	981.5	1005.55	302895	3.01999584E8	08-MAY-2013	23237	INE669C01028
WIPRO	EQ	352.0	354.4	347.25	351.05	351.0	350.8	1050894	3.68338208E8	08-MAY-2013	21651	INE075A01022
HCLTECH	EQ	1102.5	1132.5	1100.25	1114.3	1110.0	1103.1	1148577	1.28869683E9	08-NOV-2013	45495	INE860A01027
INFY	EQ	3350.0	3389.2	3350.0	3360.05	3361.0	3357.6	1077014	3.62305818E9	08-NOV-2013	42636	INE009A01021
TCS	EQ	2130.0	2131.75	2071.2	2090.85	2088.7	2121.95	804673	1.68793574E9	08-NOV-2013	53524	INE467B01029
TECHM	EQ	1609.0	1687.3	1609.0	1675.0	1668.0	1580.45	4049568	6.7334067E9	08-NOV-2013	151884	INE669C01028
WIPRO	EQ	484.7	486.9	478.0	481.55	482.0	481.95	1043002	5.0360528E8	08-NOV-2013	23563	INE075A01022
HCLTECH	EQ	1119.95	1119.95	1103.4	1106.65	1105.0	1119.35	636196	7.0596134E8	08-OCT-2013	37082	INE860A01027
INFY	EQ	3040.3	3052.0	3022.3	3034.15	3040.0	3021.85	2247864	6.8140672E9	08-OCT-2013	40099	INE009A01021
TCS	EQ	2083.0	2098.0	2056.55	2061.45	2066.05	2089.75	914053	1.89639168E9	08-OCT-2013	57959	INE467B01029
TECHM	EQ	1447.0	1456.25	1427.05	1442.35	1442.0	1443.25	1353447	1.94909299E9	08-OCT-2013	34705	INE669C01028
WIPRO	EQ	485.0	493.0	480.2	483.45	482.95	482.0	1970441	9.5894643E8	08-OCT-2013	34900	INE075A01022
HCLTECH	EQ	751.25	754.8	738.6	740.5	739.95	745.35	1126891	8.4423693E8	09-APR-2013	18612	INE860A01027
INFY	EQ	2833.55	2838.95	2756.25	2766.35	2770.0	2831.9	1355082	3.77942733E9	09-APR-2013	54872	INE009A01021
NIITTECH	EQ	282.2	303.9	280.5	283.5	281.5	281.8	741799	2.18447792E8	09-APR-2013	18373	INE591G01017
TCS	EQ	1480.0	1513.0	1477.6	1497.4	1500.0	1480.75	836177	1.25307264E9	09-APR-2013	28130	INE467B01029
TECHM	EQ	992.15	993.85	963.25	967.15	971.8	983.95	354369	3.47282784E8	09-APR-2013	16506	INE669C01028
WIPRO	EQ	407.0	418.0	390.25	393.7	393.6	448.8	7085821	2.84420198E9	09-APR-2013	109583	INE075A01022
HCLTECH	EQ	1131.8	1150.0	1122.7	1143.4	1145.0	1126.6	1015877	1.15801088E9	09-DEC-2013	72335	INE860A01027
INFY	EQ	3365.0	3384.05	3321.05	3338.8	3330.0	3325.8	1107079	3.69748685E9	09-DEC-2013	57190	INE009A01021
TATAELXSI	EQ	320.25	323.9	307.5	316.6	316.55	313.25	1259959	3.98772896E8	09-DEC-2013	23945	INE670A01012
TCS	EQ	2029.0	2029.95	2000.0	2004.85	2002.0	2000.3	913170	1.83489267E9	09-DEC-2013	55413	INE467B01029
TECHM	EQ	1683.2	1689.8	1662.0	1673.7	1672.85	1674.75	654287	1.09543283E9	09-DEC-2013	36074	INE669C01028
WIPRO	EQ	498.0	509.0	490.6	507.2	508.5	493.8	1563447	7.8416493E8	09-DEC-2013	42875	INE075A01022
HCLTECH	EQ	634.0	642.85	632.65	635.85	635.0	634.7	639815	4.08824896E8	09-JAN-2013	19986	INE860A01027
INFY	EQ	2340.2	2361.8	2323.3	2331.0	2330.1	2344.0	768746	1.79950912E9	09-JAN-2013	59342	INE009A01021
TCS	EQ	1301.0	1307.4	1273.15	1276.6	1277.0	1300.25	1567949	2.01377792E9	09-JAN-2013	59377	INE467B01029
TECHM	EQ	931.6	944.85	926.55	939.4	941.35	926.4	314177	2.94520992E8	09-JAN-2013	23418	INE669C01028
WIPRO	EQ	398.25	400.9	393.55	397.05	397.45	398.15	1438598	5.7060064E8	09-JAN-2013	29668	INE075A01022
HCLTECH	EQ	816.5	828.15	815.0	822.75	822.5	818.8	878454	7.230215E8	09-JUL-2013	24092	INE860A01027
INFY	EQ	2481.0	2514.0	2481.0	2498.2	2501.0	2468.15	1076421	2.68831539E9	09-JUL-2013	79300	INE009A01021
TCS	EQ	1495.3	1521.75	1495.3	1504.9	1504.15	1506.65	548663	8.2702304E8	09-JUL-2013	31904	INE467B01029
TECHM	EQ	1048.0	1058.0	1035.65	1042.7	1041.0	1045.7	358296	3.75419456E8	09-JUL-2013	19336	INE669C01028
WIPRO	EQ	355.2	361.0	355.0	360.15	360.45	355.5	1145703	4.10594656E8	09-JUL-2013	25974	INE075A01022
HCLTECH	EQ	754.5	783.6	753.0	770.15	770.0	751.6	2182257	1.689792E9	09-MAY-2013	58326	INE860A01027
INFY	EQ	2351.9	2368.9	2350.0	2361.4	2363.3	2350.65	570178	1.34631424E9	09-MAY-2013	39378	INE009A01021
TCS	EQ	1483.2	1503.45	1483.0	1498.45	1500.0	1480.1	974850	1.46046989E9	09-MAY-2013	53116	INE467B01029
WIPRO	EQ	352.4	357.0	352.0	354.8	355.0	351.05	1261781	4.47215392E8	09-MAY-2013	20322	INE075A01022
HCLTECH	EQ	1106.1	1124.0	1100.55	1111.8	1111.05	1106.65	1281639	1.43029094E9	09-OCT-2013	36750	INE860A01027
INFY	EQ	3027.0	3131.4	3010.0	3109.85	3120.0	3034.15	2171474	6.6531686E9	09-OCT-2013	76208	INE009A01021
TCS	EQ	2055.5	2097.65	2045.1	2090.85	2090.55	2061.45	887929	1.83886003E9	09-OCT-2013	47321	INE467B01029
TECHM	EQ	1428.0	1484.0	1428.0	1476.05	1483.85	1442.35	1050081	1.53727629E9	09-OCT-2013	48118	INE669C01028
WIPRO	EQ	480.05	485.9	475.9	477.25	476.0	483.45	2685451	1.28618598E9	09-OCT-2013	39598	INE075A01022
HCLTECH	EQ	742.0	771.75	736.5	765.0	768.1	740.5	949120	7.1417523E8	10-APR-2013	50843	INE860A01027
INFY	EQ	2803.0	2827.8	2776.25	2815.65	2805.2	2766.35	818952	2.29483213E9	10-APR-2013	82876	INE009A01021
TCS	EQ	1509.9	1538.9	1501.0	1530.45	1536.75	1497.4	1023142	1.55347712E9	10-APR-2013	54754	INE467B01029
WIPRO	EQ	395.1	404.8	395.1	402.25	402.15	393.7	2437937	9.7879898E8	10-APR-2013	46671	INE075A01022
HCLTECH	EQ	1138.05	1165.85	1138.0	1154.85	1156.0	1143.4	3106504	3.59380813E9	10-DEC-2013	73662	INE860A01027
INFY	EQ	3335.0	3389.85	3331.55	3370.85	3373.55	3338.8	1543237	5.2000236E9	10-DEC-2013	70004	INE009A01021
TATAELXSI	EQ	316.6	331.5	316.55	326.65	327.0	316.6	1901080	6.1794778E8	10-DEC-2013	34303	INE670A01012
TCS	EQ	2000.0	2089.0	2000.0	2082.75	2087.0	2004.85	1826667	3.77263232E9	10-DEC-2013	90575	INE467B01029
TECHM	EQ	1681.0	1719.9	1675.0	1710.05	1711.95	1673.7	969376	1.65712243E9	10-DEC-2013	50110	INE669C01028
WIPRO	EQ	507.1	522.65	502.6	516.7	515.0	507.2	3561323	1.84263642E9	10-DEC-2013	72452	INE075A01022
HCLTECH	EQ	638.5	651.7	637.1	641.6	638.0	635.85	841032	5.4295827E8	10-JAN-2013	18980	INE860A01027
INFY	EQ	2331.0	2342.65	2309.2	2322.3	2326.2	2331.0	1362627	3.16258995E9	10-JAN-2013	62125	INE009A01021
TCS	EQ	1279.9	1282.1	1255.3	1258.4	1269.0	1276.6	2261419	2.86190362E9	10-JAN-2013	118083	INE467B01029
TECHM	EQ	947.35	984.75	945.25	975.6	972.0	939.4	1215236	1.17900224E9	10-JAN-2013	70477	INE669C01028
WIPRO	EQ	398.8	405.8	393.5	395.6	394.0	397.05	1857422	7.4404704E8	10-JAN-2013	22233	INE075A01022
HCLTECH	EQ	822.75	844.0	822.0	839.6	841.5	822.75	1031798	8.5872947E8	10-JUL-2013	32334	INE860A01027
INFY	EQ	2505.0	2520.0	2493.0	2501.15	2503.5	2498.2	858177	2.15086387E9	10-JUL-2013	47154	INE009A01021
TCS	EQ	1510.0	1526.8	1498.0	1511.95	1519.0	1504.9	661312	9.9869075E8	10-JUL-2013	44391	INE467B01029
TECHM	EQ	1046.0	1091.5	1042.7	1079.25	1074.3	1042.7	905634	9.6965069E8	10-JUL-2013	26961	INE669C01028
WIPRO	EQ	360.0	365.35	360.0	364.85	365.0	360.15	1619188	5.8891731E8	10-JUL-2013	26303	INE075A01022
HCLTECH	EQ	749.0	756.45	745.25	753.45	756.45	744.2	1855573	1.3957856E9	10-JUN-2013	55028	INE860A01027
INFY	EQ	2460.0	2498.0	2457.2	2486.75	2488.7	2446.8	536130	1.3311465E9	10-JUN-2013	31804	INE009A01021
TCS	EQ	1525.05	1544.7	1519.1	1525.05	1529.15	1518.95	1680215	2.57415834E9	10-JUN-2013	49431	INE467B01029
TECHM	EQ	948.9	950.0	933.1	940.35	940.0	936.95	499458	4.69926624E8	10-JUN-2013	27566	INE669C01028
WIPRO	EQ	337.0	344.9	336.8	343.25	343.95	334.9	1044394	3.58013696E8	10-JUN-2013	21572	INE075A01022
HCLTECH	EQ	773.5	780.9	771.0	774.9	774.0	770.15	1464299	1.13590298E9	10-MAY-2013	38428	INE860A01027
INFY	EQ	2362.1	2385.0	2357.1	2371.55	2371.0	2361.4	566755	1.34405478E9	10-MAY-2013	40928	INE009A01021
TCS	EQ	1498.45	1510.9	1491.1	1495.9	1494.0	1498.45	569857	8.5428787E8	10-MAY-2013	40438	INE467B01029
WIPRO	EQ	356.55	357.15	352.6	355.0	355.0	354.8	1506921	5.35378816E8	10-MAY-2013	14065	INE075A01022
HCLTECH	EQ	1111.8	1130.0	1111.8	1117.65	1118.5	1111.8	1451705	1.6264215E9	10-OCT-2013	37556	INE860A01027
INFY	EQ	3125.1	3160.95	3090.75	3127.6	3153.0	3109.85	2179336	6.8067041E9	10-OCT-2013	94071	INE009A01021
MINDTREE	EQ	1259.95	1363.0	1257.35	1326.65	1305.0	1244.75	311126	4.0495488E8	10-OCT-2013	21087	INE018I01017
TCS	EQ	2088.0	2098.0	2067.25	2080.0	2088.0	2090.85	582160	1.21071872E9	10-OCT-2013	44874	INE467B01029
TECHM	EQ	1480.0	1521.5	1479.0	1513.1	1520.5	1476.05	1211506	1.81651162E9	10-OCT-2013	49557	INE669C01028
WIPRO	EQ	480.0	484.55	478.0	480.15	479.5	477.25	2351292	1.13023437E9	10-OCT-2013	30836	INE075A01022
HCLTECH	EQ	1014.0	1072.95	1011.2	1062.65	1060.0	1016.95	2002940	2.11554355E9	10-SEP-2013	103681	INE860A01027
INFY	EQ	3032.0	3188.0	3032.0	3158.9	3171.0	3029.05	2734892	8.5137234E9	10-SEP-2013	139218	INE009A01021
TCS	EQ	1986.0	2016.7	1981.0	1987.9	1989.95	1988.8	2150486	4.28903142E9	10-SEP-2013	111927	INE467B01029
TECHM	EQ	1358.05	1370.0	1332.4	1356.8	1360.0	1360.3	1107202	1.49739392E9	10-SEP-2013	44764	INE669C01028
WIPRO	EQ	473.65	484.0	466.3	472.05	472.3	468.5	4135880	1.95750362E9	10-SEP-2013	57144	INE075A01022
HCLTECH	EQ	769.8	793.7	767.0	790.05	791.0	765.0	1308137	1.02323206E9	11-APR-2013	53118	INE860A01027
INFY	EQ	2866.5	2935.6	2834.9	2916.7	2915.0	2815.65	2127334	6.1452411E9	11-APR-2013	130504	INE009A01021
TCS	EQ	1540.0	1550.1	1520.7	1536.9	1537.75	1530.45	1122329	1.72525683E9	11-APR-2013	45986	INE467B01029
WIPRO	EQ	407.4	408.0	399.0	402.95	402.05	402.25	1280567	5.17047424E8	11-APR-2013	33932	INE075A01022
HCLTECH	EQ	1155.05	1186.0	1155.05	1176.4	1175.0	1154.85	2309199	2.69900954E9	11-DEC-2013	78780	INE860A01027
INFY	EQ	3365.0	3381.7	3340.0	3374.35	3376.65	3370.85	782120	2.62986368E9	11-DEC-2013	40077	INE009A01021
TATAELXSI	EQ	326.8	332.9	324.8	327.7	327.5	326.65	1268532	4.17563808E8	11-DEC-2013	22619	INE670A01012
TCS	EQ	2079.0	2086.85	2043.0	2058.05	2056.0	2082.75	778031	1.60219533E9	11-DEC-2013	39482	INE467B01029
TECHM	EQ	1716.9	1727.55	1670.55	1685.4	1685.95	1710.05	958408	1.62584538E9	11-DEC-2013	36381	INE669C01028
WIPRO	EQ	513.0	521.5	510.0	518.6	517.75	516.7	1795188	9.297095E8	11-DEC-2013	39920	INE075A01022
HCLTECH	EQ	674.0	674.0	652.0	659.5	658.7	670.2	4440153	2.91513011E9	11-FEB-2013	22193	INE860A01027
INFY	EQ	2801.25	2814.95	2784.9	2792.05	2790.5	2789.45	924349	2.58329037E9	11-FEB-2013	39415	INE009A01021
TCS	EQ	1424.0	1428.9	1412.25	1414.7	1413.0	1422.6	1156063	1.63852685E9	11-FEB-2013	43496	INE467B01029
TECHM	EQ	1004.95	1011.0	965.55	999.3	1000.0	1001.95	367047	3.67035488E8	11-FEB-2013	15013	INE669C01028
WIPRO	EQ	414.0	420.85	408.1	409.5	410.0	412.4	1477913	6.1355251E8	11-FEB-2013	27562	INE075A01022
HCLTECH	EQ	654.0	657.45	643.1	644.85	644.9	641.6	1707148	1.10842509E9	11-JAN-2013	26364	INE860A01027
INFY	EQ	2521.0	2722.0	2521.0	2712.1	2718.0	2322.3	11606571	3.07582874E10	11-JAN-2013	447907	INE009A01021
NIITTECH	EQ	263.2	277.0	261.5	274.85	272.05	259.9	557054	1.52078256E8	11-JAN-2013	18240	INE591G01017
TCS	EQ	1290.0	1322.5	1290.0	1306.35	1305.8	1258.4	3902503	5.0933693E9	11-JAN-2013	110429	INE467B01029
TECHM	EQ	982.45	1011.95	979.0	989.35	988.1	975.6	868218	8.650688E8	11-JAN-2013	27093	INE669C01028
WIPRO	EQ	406.0	422.8	404.55	419.95	420.0	395.6	4507551	1.86610445E9	11-JAN-2013	68509	INE075A01022
HCLTECH	EQ	842.0	849.0	832.4	840.65	841.05	839.6	873253	7.3387898E8	11-JUL-2013	40034	INE860A01027
INFY	EQ	2535.0	2563.45	2509.75	2528.35	2535.35	2501.15	1963120	4.9777987E9	11-JUL-2013	102913	INE009A01021
